,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Id,LotFrontage,LotArea,Street,LotShape,LandSlope,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrType,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,MiscVal,MoSold,YrSold,SalePrice,TotalBathroom,TotalPorch,Remodel,Age,IsNew,NeighborType,TotalArea,MSSubClass_1 story 1946+,MSSubClass_1 story PUD 1946+,"MSSubClass_1,5 story fin","MSSubClass_1,5 story unf",MSSubClass_2 family conversion,MSSubClass_2 story 1945-,MSSubClass_2 story 1946+,MSSubClass_2 story PUD 1946+,"MSSubClass_2,5 story all ages",MSSubClass_duplex all style/age,MSSubClass_split foyer,MSSubClass_split/multi level,MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,Alley_Pave,LandContour_HLS,LandContour_Low,LandContour_Lvl,LotConfig_CulDSac,LotConfig_FR2,LotConfig_Inside,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition1_Feedr,Condition1_Norm,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition2_Norm,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofMatl_CompShg,RoofMatl_Tar&Grv,Exterior1st_BrkFace,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_BrkFace,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_MetalSd,Exterior2nd_Plywood,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Heating_GasA,Heating_GasW,Electrical_FuseA,Electrical_FuseF,Electrical_SBrkr,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_Detchd,Fence_GdWo,Fence_MnPrv,Fence_MnWw,MiscFeature_Shed,SaleType_New,SaleType_WD,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial
428,428,428,428,428,428,429,64.0,6762,1,3,2,7,5,2007,2007,1,108.0,4,3,4,3,1,6,664,1,0,544,1208,5,1,1208,0,0,1208,1,0,2,0,2,1,4,6,7,0,0,2007.0,2,2,628,3,3,2,105,54,0,0,0,0,0,0,9,2007,195400,3.0,54,0,0,1,1,2416,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1
429,429,429,429,429,429,430,130.0,11457,1,2,2,6,5,1988,1988,0,0.0,3,3,4,3,2,6,1005,1,0,387,1392,3,1,1412,0,0,1412,1,0,2,0,3,1,4,6,7,1,3,1988.0,1,2,576,3,3,2,0,0,169,0,0,0,0,0,3,2009,175000,3.0,169,0,21,0,1,2804,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0
430,430,430,430,430,430,431,21.0,1680,1,3,2,6,5,1971,1971,1,232.0,3,3,3,3,1,5,387,1,0,96,483,3,1,483,504,0,987,0,0,1,1,2,1,3,4,7,0,0,1971.0,1,1,264,3,3,2,0,0,0,0,0,0,0,0,7,2008,85400,1.5,0,0,37,0,0,1470,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
431,431,431,431,431,431,432,60.0,5586,1,2,2,6,7,1920,1998,0,0.0,3,3,3,3,1,1,0,1,0,901,901,4,1,1088,110,0,1198,0,0,1,0,4,1,3,7,7,0,0,1920.0,0,0,0,3,3,0,0,98,0,0,0,0,0,0,9,2008,79900,1.0,98,1,10,0,1,2099,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
432,432,432,432,432,432,433,24.0,1920,1,3,2,5,5,1971,1971,1,376.0,3,3,3,3,1,5,471,1,0,294,765,5,1,765,600,0,1365,1,0,1,1,2,1,3,6,6,0,0,1971.0,1,2,440,3,3,2,240,36,0,0,0,0,0,0,8,2007,122500,2.5,36,0,36,0,0,2130,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
433,433,433,433,433,433,434,100.0,10839,1,2,2,6,5,1997,1998,0,0.0,3,3,4,3,1,1,0,1,0,926,926,5,1,926,678,0,1604,0,0,2,1,3,1,3,7,7,1,3,1997.0,3,2,470,3,3,2,0,36,0,0,0,0,0,0,7,2008,181000,2.5,36,1,10,0,1,2530,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0
434,434,434,434,434,434,435,21.0,1890,1,3,2,4,7,1972,1972,0,0.0,3,4,4,3,3,5,495,1,0,135,630,4,1,630,0,0,630,1,0,1,0,1,1,3,3,7,0,0,1972.0,0,0,0,3,3,2,88,0,0,0,0,0,0,0,6,2008,81000,2.0,0,0,36,0,0,1260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
435,435,435,435,435,435,436,43.0,10667,1,1,2,7,6,1996,1996,0,0.0,4,3,4,3,3,6,385,5,344,70,799,5,1,827,834,0,1661,1,0,2,1,3,1,4,6,7,1,3,1996.0,2,2,550,3,3,2,158,61,0,0,0,0,0,0,4,2009,212000,3.5,61,0,13,0,1,2460,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
436,436,436,436,436,436,437,40.0,4400,1,3,2,6,8,1920,1950,0,0.0,3,3,2,3,1,1,0,1,0,648,648,3,1,734,384,0,1118,0,0,1,0,2,1,3,6,7,0,0,1990.0,1,2,440,3,3,2,0,0,0,0,0,0,0,0,10,2006,116000,1.0,0,1,56,0,1,1766,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
437,437,437,437,437,437,438,50.0,6000,1,3,2,6,7,1926,2004,0,0.0,4,3,3,3,1,1,0,1,0,884,884,4,1,904,0,0,904,0,0,1,0,2,1,3,4,7,0,0,1926.0,1,1,180,3,3,2,0,0,105,0,0,0,0,0,1,2009,119000,1.0,105,1,5,0,1,1788,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
438,438,438,438,438,438,439,40.0,4280,1,3,2,5,6,1913,2002,0,0.0,3,3,3,3,1,2,365,1,0,75,440,3,0,694,0,0,694,0,0,1,0,2,1,4,4,7,1,4,1990.0,1,1,352,4,3,1,0,0,34,0,0,0,0,0,3,2007,90350,1.0,34,1,5,0,1,1134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0
439,439,439,439,439,439,440,67.0,12354,1,3,2,6,8,1920,2000,0,0.0,3,3,3,2,2,1,0,1,0,684,684,4,1,684,512,0,1196,0,0,1,0,3,1,4,7,7,0,0,2005.0,1,2,528,3,3,2,0,46,0,0,0,0,0,800,8,2009,110000,1.0,46,1,9,0,1,1880,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
440,440,440,440,440,440,441,105.0,15431,1,3,2,10,5,2008,2008,2,200.0,5,3,5,3,4,6,1767,5,539,788,3094,5,1,2402,0,0,2402,1,0,2,0,2,1,5,10,7,2,4,2008.0,3,3,672,3,3,2,0,72,0,0,170,0,0,0,4,2009,555000,3.0,242,0,1,0,2,5496,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0
441,441,441,441,441,441,442,92.0,12108,1,3,2,4,4,1955,1955,1,270.0,3,3,3,3,1,5,133,1,0,1307,1440,3,0,1440,0,0,1440,0,0,2,0,4,2,2,8,7,0,0,1955.0,0,0,0,3,3,2,0,0,0,0,0,0,0,0,9,2008,118000,2.0,0,0,53,0,1,2880,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
442,442,442,442,442,442,443,52.0,6240,1,3,2,5,7,1930,1992,0,0.0,3,3,3,3,1,1,0,1,0,1078,1078,3,1,1128,445,0,1573,0,0,2,0,3,1,3,8,7,1,4,1930.0,1,2,360,3,3,1,0,0,0,0,0,0,0,0,6,2008,162900,2.0,0,1,16,0,1,2651,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
443,443,443,443,443,443,444,53.0,3922,1,3,2,7,5,2006,2007,1,72.0,4,3,5,3,3,1,0,1,0,1258,1258,5,1,1258,0,0,1258,0,0,2,0,2,1,4,6,7,1,4,2007.0,3,3,648,3,3,2,144,16,0,0,0,0,0,0,6,2007,172500,2.0,16,1,0,0,1,2516,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1
444,444,444,444,444,444,445,70.0,8750,1,3,2,7,5,1994,1995,0,0.0,4,4,4,3,1,6,642,1,0,273,915,5,1,933,975,0,1908,1,0,2,1,4,1,4,8,7,1,3,1994.0,1,2,493,3,3,2,144,133,0,0,0,0,0,0,7,2008,210000,3.5,133,1,13,0,1,2823,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0
445,445,445,445,445,445,446,73.0,9855,1,3,2,6,5,1956,1956,0,0.0,3,3,3,3,1,1,0,1,0,1436,1436,2,1,1689,0,0,1689,0,0,1,0,3,1,3,7,7,1,4,1956.0,1,2,480,3,3,2,0,0,0,0,0,0,0,0,11,2009,127500,1.0,0,0,53,0,1,3125,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0
446,446,446,446,446,446,447,137.0,16492,1,2,2,6,6,1966,2002,0,0.0,4,3,3,3,1,5,247,3,713,557,1517,5,1,1888,0,0,1888,0,0,2,1,2,1,4,6,4,1,4,1966.0,3,2,578,3,3,2,0,0,0,0,0,0,0,0,6,2010,190000,2.5,0,1,8,0,1,3405,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0
447,447,447,447,447,447,448,65.0,11214,1,2,2,7,5,1998,1999,0,0.0,4,3,4,3,1,1,0,1,0,930,930,4,1,956,930,0,1886,0,0,2,1,4,1,4,10,7,1,3,1998.0,3,2,431,3,3,2,89,0,0,0,0,0,0,0,7,2006,199900,2.5,0,1,7,0,1,2816,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0
448,448,448,448,448,448,449,50.0,8600,1,3,2,6,6,1937,1950,0,0.0,3,3,3,3,1,1,0,1,0,780,780,3,1,780,596,0,1376,0,0,2,0,3,1,3,7,7,1,4,1937.0,1,1,198,3,3,0,0,0,0,0,0,0,0,0,6,2006,119500,2.0,0,1,56,0,0,2156,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
449,449,449,449,449,449,450,50.0,6000,1,3,2,3,7,1948,2002,0,0.0,3,4,3,3,1,5,331,1,0,318,649,5,1,679,504,0,1183,0,0,1,1,2,1,3,6,7,0,0,1981.0,1,1,308,3,3,2,0,176,0,0,0,0,0,0,6,2007,120000,1.5,176,1,5,0,1,1832,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
450,450,450,450,450,450,451,70.0,5684,1,3,2,6,8,1930,2005,0,0.0,3,3,3,3,1,1,0,1,0,813,813,5,1,813,0,0,813,0,0,1,0,2,1,4,5,7,0,0,1932.0,1,1,270,2,2,0,0,113,0,0,0,0,0,0,6,2006,110000,1.0,113,1,1,0,1,1626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
451,451,451,451,451,451,452,62.0,70761,1,2,1,7,5,1975,1975,0,0.0,3,3,4,3,4,5,655,1,0,878,1533,3,1,1533,0,0,1533,1,0,2,0,2,1,4,5,7,2,3,1975.0,1,2,576,3,3,2,200,54,0,0,0,0,0,0,12,2006,280000,3.0,54,0,31,0,1,3066,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0
452,452,452,452,452,452,453,85.0,9303,1,2,2,6,5,1996,1997,1,42.0,4,3,5,3,1,5,742,1,0,130,872,5,1,888,868,0,1756,1,0,2,1,3,1,3,7,7,0,0,1996.0,3,2,422,3,3,2,144,122,0,0,0,0,0,0,7,2007,204000,3.5,122,1,10,0,1,2628,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0
453,453,453,453,453,453,454,75.0,9000,1,3,2,8,5,2008,2008,0,0.0,4,3,4,3,1,1,0,1,0,768,768,5,1,786,804,0,1590,0,0,2,1,3,1,4,6,7,0,0,2008.0,2,2,676,3,3,2,0,30,0,0,0,0,0,0,6,2009,210000,2.5,30,0,1,0,1,2358,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0
454,454,454,454,454,454,455,63.0,9297,1,3,2,5,5,1976,1976,0,0.0,3,3,3,3,1,5,1606,1,0,122,1728,3,1,1728,0,0,1728,2,0,2,0,4,2,3,8,7,0,0,1976.0,1,2,560,3,3,2,0,0,0,0,0,0,0,0,7,2006,188000,4.0,0,0,30,0,1,3456,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0
455,455,455,455,455,455,456,80.0,9600,1,3,2,7,6,1973,1973,1,320.0,3,3,3,3,1,5,916,1,0,326,1242,2,1,1242,0,0,1242,0,0,1,1,3,1,3,6,7,1,3,1973.0,1,2,528,3,3,2,0,0,0,0,0,0,0,0,9,2007,175500,1.5,0,0,34,0,1,2484,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0
456,456,456,456,456,456,457,34.0,4571,1,3,2,5,5,1916,1950,0,0.0,3,3,3,3,1,1,0,1,0,624,624,2,0,624,720,0,1344,0,0,1,0,4,1,3,7,7,0,0,1916.0,1,3,513,2,2,2,0,0,96,0,0,0,0,0,5,2008,98000,1.0,96,1,58,0,1,1968,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
457,457,457,457,457,457,458,80.0,53227,1,2,1,4,6,1954,1994,0,0.0,3,3,4,3,4,4,1116,1,0,248,1364,5,1,1663,0,0,1663,1,0,1,0,2,1,4,6,6,2,4,1954.0,3,2,529,3,3,2,224,137,0,0,0,0,0,0,3,2008,256000,2.0,137,1,14,0,1,3027,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0
458,458,458,458,458,458,459,60.0,5100,1,3,2,8,7,1925,1996,0,0.0,3,4,3,3,1,1,0,1,0,588,588,2,1,833,833,0,1666,0,0,1,0,3,1,4,7,7,1,4,1925.0,1,1,228,3,3,2,192,63,0,0,0,0,0,0,6,2008,161000,1.0,63,1,12,0,1,2254,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0
459,459,459,459,459,459,460,52.0,7015,1,2,2,5,4,1950,1950,0,161.0,3,3,3,3,1,2,185,1,0,524,709,3,1,979,224,0,1203,1,0,1,0,3,1,4,5,7,1,3,1950.0,1,1,352,3,3,2,0,0,248,0,0,0,0,0,7,2009,110000,2.0,248,0,59,0,1,1912,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
